idGroupeGenerique;codeCIS;typeGenerique
1775;61629890;1
1775;61528642;1
1775;60202750;1
1776;68479557;0
1776;69848594;1
1776;64038921;1
1776;68998801;1
1776;65210929;1
1776;67286060;1
1777;66259498;0
1777;60065390;1
1777;63052576;1
1777;63903849;1
1777;65304620;1
1777;61458973;1
1778;65369123;0
1779;63787825;0
1779;61670321;1
1780;68758076;0
1780;61748503;1
1781;63871159;0
1781;64177223;1
1782;62483787;0
1782;69333498;1
1782;66984895;1
1782;65262139;1
1782;68661606;1
1782;66000410;1
1782;67942073;1
1782;66756906;1
1783;64760254;0
1783;65907383;1
1783;68516735;1
1784;66614262;0
1784;62262276;1
1784;67203082;1
1785;68716209;0
1785;62620200;1
1785;67433286;1
1786;65554816;0
1786;65593826;1
1786;62073667;1
1787;60713079;0
1787;65363113;1
1787;64582563;1
1788;68578854;0
1788;61177257;1
1789;61680479;0
1789;66169887;1
1789;69807708;1
1789;69800927;1
1789;67179724;1
1789;61047541;1
1789;68903664;1
1789;64212140;1
1789;64043021;1
1789;63030672;1
1789;62044509;1
1790;68414260;0
1790;69167966;1
1790;65019468;1
1791;60892664;0
1791;64915943;1
1792;69245945;0
1792;62552087;1
1793;63212842;0
1793;63542594;1
1794;61810983;0
1794;69137599;1
1795;64348400;0
1795;63531263;1
1796;68808796;0
1796;69882956;1
1797;69348361;0
1797;62069359;1
1798;64333487;0
1798;60488262;1
1798;60929148;1
1798;61905794;1
1798;62639211;1
1798;68633806;1
1799;61177887;0
1799;64343150;1
1800;61959735;0
1800;63528064;1
1801;64151164;1
1802;65410278;0
1802;67013115;1
1803;60177724;0
1803;61087062;1
1804;66907450;0
1804;67547553;1
1805;68886179;0
1805;64163298;1
1807;64732689;0
1807;60369895;1
1808;69197468;0
1808;65407392;1
1809;67215259;0
1809;69616681;1
1810;60457338;0
1810;68093114;1
1811;66602114;0
1811;66547080;1
1812;61869113;0
1812;67929987;1
1814;61293226;1
1815;69935992;0
1815;65825598;1
1816;64328821;0
1816;64784230;1
1816;65870369;1
1816;60722053;1
1817;60997163;0
1817;67075736;1
1817;60318801;1
1817;67444852;1
1820;68318931;0
1820;66179148;1
1821;66527665;0
1821;65255066;1
1821;61936373;1
1821;60788605;1
1821;66869448;1
1821;68404622;1
1822;66673182;0
1822;62694738;1
1822;69144469;1
1822;66551883;1
1822;61138813;1
1822;66169136;1
1823;64768991;0
1823;61129650;1
1824;61183089;0
1824;62154681;1
1825;67193236;1
1826;60710236;0
1826;62916879;1
1827;62894653;0
1827;68681726;1
1828;63803884;0
1828;69775438;1
1829;68943687;0
1829;60601468;1
1830;63597651;0
1830;62549785;1
1830;61437623;1
1831;67104351;0
1831;67233008;1
1831;67370131;1
1832;63013616;0
1832;69467440;1
1833;67934219;0
1833;68895616;1
1834;61423246;0
1834;61094142;1
1835;69441965;0
1836;65609052;0
1837;62688571;0
1838;61051785;0
1839;67429811;0
1840;61128477;0
