codeCIS;codeCIP7
65821614;3008719
65821685;3804259
65822036;5630757
65822577;5503306
65822577;5524386
65823679;3007294
65823679;3705698
65825737;2785672
65825737;2785703
65826650;3326587
65826650;3455758
65827097;3558978
65828594;3023859
65828929;3929937
65829066;3013243
65830008;4975477
65831505;3531063
65831505;3531086
65832411;3206110
65832685;3657232
65834394;3607984
65834394;4950460
65834394;4950862
65834394;4951241
65835628;3007956
65835628;3008780
65836776;3216723
65837903;3017278
65839434;3639317
65839815;3008152
65840002;3427213
65840148;3000528
65840148;3000529
65841346;3686848
65841346;3686854
65841346;3686860
65841346;3892447
65841474;3664261
65841474;3664290
65842918;3021726
65842957;3786194
65843062;3013258
65843557;2686007
65843571;2792873
65845654;3013769
65846076;3112662
65847210;5507254
65849001;3003792
65849318;5508338
65850530;3920066
65851109;2183996
65851109;2184004
65851454;3727688
65851721;5702988
65851721;5703025
65852307;3021227
65852428;3019398
65853829;5852009
65853829;5852015
65853875;3609718
65854190;3015418
65855762;3718169
65855901;3386187
65857496;3590597
65857681;3576574
65857902;3009317
65858420;5507480
65860243;3037481
65861256;2201033
65861594;3010829
65862059;3190633
65862671;2216000
65864291;3688557
65864619;3003835
65865831;3537752
65868763;3620967
65869160;3817629
65869452;5533936
65869609;3884181
65870700;3019273
65871581;3014680
65872950;3582511
65874385;3811791
65874385;3811816
65874385;3811822
65878362;2795245
65878914;5774290
65880178;3850259
65880420;3386773
65880420;3465900
65880598;3130536
65881230;3001064
65881579;3740677
65883338;3443689
65883886;3558926
65883904;5601744
65883904;5601750
65883904;5807138
65883904;5807144
65883904;5836200
65883904;5836217
65883904;5836223
65884187;5769461
65884187;5782533
65884582;5644593
65884618;3007816
65884618;3007819
65888082;3528575
65889234;3421334
65889825;3930886
65889939;4992257
65891541;3782641
65891566;3423735
65892928;3057302
65892928;5553100
65893318;3624942
65893688;3576232
65894174;2243273
65894808;3222304
65896314;3005963
65897327;2208673
65898475;3263823
65898870;3331246
65899004;3009293
65899367;2751058
65899602;3001628
65900339;3884459
65900346;3013843
65902977;3603609
65903335;5501923
65904024;3850934
65904501;3632798
65905051;2774800
65906484;3805537
65906484;3805566
65907376;2228492
65907376;2758505
65907376;2758511
65907376;3008012
65907376;3008013
65908097;4156489
65908097;4156532
65909683;3022730
65909683;3022731
65910155;3797588
65910283;3608417
65910326;3671120
65911969;3000996
65912117;3842662
65912117;3842751
65912665;3023012
65912665;3023014
65913137;3577929
65913265;5506481
65913639;3893398
65914011;2762228
65915266;3009753
65915266;5506814
65915316;3015816
65915316;3015818
65916489;3987969
65916489;5745302
65917317;3021276
65917317;3021277
65917662;3011373
65917662;3011374
65917662;3011376
65917662;3011377
65917662;3011378
65917662;3012598
65917662;3012599
65917662;3012600
65917662;3012602
65917662;3012603
65917712;3425421
65918166;3002255
65918166;3002256
65918216;3500186
65918860;3525921
65918903;3657462
65919229;3018613
65919752;3008322
65919752;3008325
65919841;3024239
65921479;5565511
65921931;3935406
65921931;3935412
65922428;3463315
65922570;5597675
65922894;3960290
65922894;3960338
65923640;3098614
65925723;4991358
65925723;4991370
65926444;2693444
65926444;3003696
65927172;3634573
65928057;3675968
65931110;2677675
65931808;2756943
65932917;3327055
65933346;5668978
65933346;5782562
65933549;3771212
65934042;5507326
65934042;5507327
65934455;2766551
65935062;3259738
65936214;3010339
65936584;2167626
65937818;3013932
65937818;3013933
65937818;3013934
65938521;3903725
65938724;3005954
65940127;3580280
65940166;3759636
65940586;3638128
65940586;3638134
65940586;3638140
65940757;3854843
65942427;3006759
65942427;3006760
65942815;3018801
65942815;3023034
65942854;3530891
65943479;3062912
65945665;2225737
65945665;2225766
65945882;2795920
65946692;5601951
65946703;3728127
65946703;3728162
65946710;3508621
65946710;3508638
65946710;3638447
65949635;3020742
65950071;3015598
65950071;3015599
65950491;2241073
65950491;2241096
65950491;5829588
65951045;3988905
65952065;5559545
65953509;3001211
65953509;3862854
65953612;3017956
65953669;3019597
65954835;3750888
65955054;3846111
65955652;3292635
65958239;3805431
65958869;3117814
65958869;3153974
65959330;3011540
65959330;3011544
65959736;3002864
65959736;3002866
65959743;3015334
65959832;2781875
65960119;3591958
65963453;3020765
65963453;3020766
65963599;5557115
65964911;5624082
65964950;5628660
65967124;5548429
65968176;3002120
65969680;3005286
65969680;3008354
65969730;3457220
65969730;3720290
65969730;3720315
65970533;3865628
65970533;3865953
65970775;2739057
65973020;5600348
65973294;3453593
65973294;3453601
65975217;3024540
65976536;3016081
65979151;3772298
65979518;3006629
65980246;3416379
65981266;3010854
65981280;3658013
65981679;3463054
65982158;3988271
65982247;5501655
65982507;3004135
65982507;3004136
65982553;3523997
65982642;3461061
65982788;2744319
65983107;5646971
65983662;3010180
65983662;3010181
65984700;3278173
65984700;3278204
65984903;4900257
65985122;3002590
65985122;3002591
65986587;3019834
65987486;3657628
65987568;5502460
65988086;2784773
65988136;3678056
65988645;3421038
65988645;3668566
65991171;3353928
65991171;3353934
65991171;5568314
65991171;5568320
65991463;3513088
65991463;3780091
65991659;3567693
65992654;3074743
65993012;4946027
65993012;4946056
65993012;4946085
65993464;3014974
65994267;3409764
65994267;3738315
65995643;2767527
65998162;3450488
65999410;3010515
65999556;3396168
65999613;4164052
66000321;4962368
66001099;3928990
66001099;3929044
66001124;3690927
66002781;3343574
66002781;5849160
66003374;3327581
66003374;5812197
66004031;3424427
66004227;3017772
66005293;3642466
66006655;3465455
66007465;4900110
66007981;3002161
66008617;3016602
66008962;3461747
66009288;5856384
66009498;3897031
66009893;3016352
66010671;3000091
66010671;3867811
66010671;5731211
66010949;3007688
66011467;2668972
66011780;3607576
66012868;2740787
66013347;3008375
66014762;3313308
66015693;3386796
66016628;2788972
66017203;3747225
66017203;3747254
66017541;3826019
66019147;3776310
66019147;3776327
66019460;3500157
66022232;3318665
66023836;3253090
66024532;5525948
66024831;3008868
66024831;3008869
66025367;5507716
66027553;3640970
66028705;3745999
66029390;3163240
66029390;3302799
66029586;3004149
66029611;3021337
66031135;3018901
66031320;2748955
66032251;3301073
66032251;3352981
66032251;5560850
66032486;3605784
66032486;3739705
66032721;3866131
66032721;3866148
66032721;3866154
66033225;3486664
66034512;5507004
66034512;5713489
66035518;3567428
66035518;3567440
66035518;3579727
66035589;3024392
66035913;2791129
66036285;4911336
66036285;4911342
66036869;5505193
66037184;3003930
66039057;4924669
66040593;2660723
66040892;3006417
66041282;3020499
66042039;3667437
66042039;3667443
66042644;3857534
66042644;4964077
66043002;3023814
66043002;3304321
66043002;3304344
66043358;3496616
66043358;3784812
66043963;3005356
66043963;3590048
66044086;3018018
66046272;3855185
66046856;3663037
66046856;3663072
66046856;3663178
66047164;3281643
66047342;3022814
66048056;3656505
66048056;3656528
66048871;3754805
66048871;5649202
66050160;5502163
66050160;5502664
66050160;5506535
66051294;3021432
66051440;3985781
66051440;3985806
66051593;3019952
66051593;3019953
66052179;3900299
66053338;3445085
66053338;3445116
66053847;5507814
66053847;5507816
66053847;5507817
66055182;3657806
66055271;3016076
66055652;3664315
66056341;3001345
66056398;4164000
66056836;3008874
66057023;3015318
66057308;3224266
66057308;3714705
66057393;3480911
66057945;3005987
66058449;3754573
66058837;3018004
66058837;3018005
66060546;3648285
66060546;3648291
66060546;3648316
66063364;3701387
66063916;3682230
66063916;5672632
66064046;5714170
66064313;3905664
66064587;3579012
66066271;3567813
66067708;3698805
66067708;3698811
66067708;3698828
66069851;5571670
66071126;3014522
66071293;3021226
66072114;2688124
66072114;3003751
66073305;3619177
66075758;3572671
66076194;3020997
66077168;3249970
66077168;3559943
66077225;3004046
66078195;5545750
66078868;3782888
66080004;3006522
66080171;3014381
66081056;3851112
66081953;3175326
66082724;3576568
66082820;3650112
66082820;3722768
66084611;3008934
66085108;4948351
66085108;5784785
66085371;3098749
66085371;3745781
66085510;3072879
66086110;2696520
66086110;2696543
66086181;3406033
66086562;2784939
66086562;2784951
66086740;3556620
66086808;3289610
66086822;3010676
66086822;3010679
66089188;3018218
66089989;3658728
66090799;3179382
66090991;3623902
66091940;3529215
66092483;2208466
66092483;2208489
66092871;3008859
66092914;3018066
66092914;3020068
66093051;5500177
66093293;2744733
66093293;2744756
66093336;3400390
66093934;3012080
66095383;3466265
66095383;5612498
66095942;3175929
66096713;2745649
66097007;3598972
66098792;3513059
66099467;5505719
66100784;3306998
66101135;3746384
66101135;3797447
66101174;3066376
66101174;3159356
66101174;3159362
66101174;4197577
66101975;5654982
66102319;4197979
66102319;4197991
66102792;5500404
66102835;3558553
66104277;5505758
66104277;5505763
66104277;5795748
66104409;3882288
66104989;2696744
66105226;3685671
66105532;2801201
66105571;3786018
66105571;3786047
66105571;3786053
66105817;4900049
66105991;3002600
66105991;3002601
66106869;3253109
66107736;3462592
66108628;3221954
66109317;3135812
66109897;2773812
66110077;3001824
66110981;5506651
66110981;5506658
66110981;5506663
66112231;3015509
66112441;3013295
66113600;3230700
66114830;2203658
66114830;2203664
66116589;3309525
66117506;3011901
66117666;2238496
66117965;3016498
66118259;2781504
66118259;2797557
66118259;2797563
66118412;3676264
66118412;3676270
66118412;3676287
66118412;3676293
66118412;3676301
66118412;4157224
66118412;4157230
66118412;4157247
66118412;4157253
66118412;4157276
66119044;3667851
66119133;3456634
66119507;3696060
66119507;3738841
66120057;3439481
66120057;3439498
66120057;3439512
66121209;3677128
66121209;3677157
66121209;3677163
66121209;3677200
66121209;3677217
66122193;3186620
66123498;2184984
66123498;2185021
66123644;3581753
66124970;3713976
66124970;3815731
66124970;3815777
66125677;2688644
66125684;3620677
66125702;3009167
66126291;3004330
66127233;3774831
66127361;5504836
66127952;3926666
66127952;3926695
66128246;5593625
66128488;5795346
66129309;3769296
66129490;3153342
66131363;3021012
66132216;3230829
66132910;3876980
66132910;3877175
66136175;3003323
66136969;5501521
66138621;3379810
66139659;3643767
66139659;3714898
66139723;3046445
66139762;3003142
66142160;4948629
66142228;3906971
66142235;3005772
66145053;4975187
66145053;4975193
66145765;3001816
66146187;3584214
66146931;3021633
66146970;2779045
66147392;3312160
66147613;3020860
66148284;3831842
66148284;3831871
66148697;2176772
66148697;2176826
66148843;3744669
66150164;3008703
66150164;3008704
66150164;3008707
66150367;3543706
66150367;5628051
66150513;3112596
66150577;3022026
66150794;5708011
66150794;5708028
66150794;5708034
66150794;5708040
66151241;3618019
66151519;3002025
66152197;3740217
66152197;3740246
66152222;3816966
66152222;3816972
66152400;3922125
66152667;2180302
66152667;2180319
66152667;2180325
66153032;2674369
66153192;3719654
66153192;3719660
66153235;3621702
66153274;3010870
66153274;3010872
66154593;3442477
66155179;3023862
66155738;3017637
66155738;3017638
66155948;3154577
66156605;3681940
66156950;3759530
66156975;3002452
66156975;3617899
66157358;3006125
66157988;2755783
66158474;3024735
66159149;3858278
66159149;3858315
66160525;3005873
66160525;3005876
66160639;3769244
66160774;2739287
66161755;3777634
66161755;3777640
66162063;3825913
66162063;3825965
66163507;3011767
66166122;3016256
66166745;3673018
66167473;3607168
66167473;3607174
66167473;3607180
66167473;3607197
66167509;3007725
66167509;3007727
66169467;3672734
66169524;3020924
66169741;4926941
66169887;3023291
66170398;3748495
66170487;2780918
66170619;5508235
66170619;5508236
66170633;3003452
66170989;3765938
66170989;3765967
66171354;3412447
66171532;3008871
66171532;3008872
66172278;2794820
66172552;2749618
66173953;2216141
66173953;2216158
66175242;3015210
66176497;3697444
66177542;2765439
66177542;2765445
66177624;2769549
66177624;3022598
66177695;3391567
66177695;3391573
66177695;3392696
66177695;3392704
66177841;2756044
66178466;3008291
66179486;4900200
66179664;3074772
66180136;2732629
66180816;5753721
66181067;3004357
66182315;3612703
66182379;2670911
66184743;3658289
66185425;4163182
66185667;3004605
66186609;2783584
66186993;2699665
66187216;5609792
66187344;3952445
66187344;3952468
66187789;3040939
66188581;3672941
66189217;3396317
66189815;4900219
66191976;3583657
66191976;3736641
66192398;3814602
66192569;3783847
66192569;3783853
66192829;2739092
66193112;5661404
66194303;2800118
66194303;2800124
66195309;3008521
66196012;3709762
66196012;3709839
66196083;2691913
66196083;2691936
66197032;4902768
66197477;2800242
66198173;3006170
66198255;3354649
66198796;3298939
66202052;3771637
66202636;3856799
66202636;3856813
66202636;3856871
66203033;3010991
66203859;3598529
66203859;4950045
66203873;3910346
66203898;4924439
66204021;3319587
66204797;3019078
66205536;3553969
66205536;5622031
66205899;3020495
66206474;5501667
66207341;5605446
66209488;3016745
66209851;5661930
66210572;5625495
66210572;5625503
66210572;5625532
66210572;5625549
66210572;5625555
66210572;5634092
66215270;2192400
66216027;5502903
66216041;3957632
66216041;3957655
66216059;3989661
66216059;3989678
66216486;3910719
66217549;3020600
66218213;3541713
66218551;3338107
66219105;3010190
66219621;3431456
66219621;5604240
66220723;2793849
66221405;2754714
66221405;3948225
66221405;3948231
66221622;3413613
66221750;3806904
66221750;5710953
66221775;3695250
66223317;3016611
66223751;5620977
66224312;4171514
66225439;3004825
66226772;3482382
66226772;3512143
66226772;3575014
66227027;3424315
66227034;3356358
66227664;4929537
66227874;3836590
66228022;5740291
66229252;3552800
66230799;3018978
66230799;3018980
66231292;5638345
66231933;3023307
66231933;5648711
66232519;3002389
66233813;3010573
66233813;3012779
66234776;3005839
66238671;3174723
66238760;3021062
66240875;3688244
66241856;3614323
66242285;3004617
66242506;5505977
66242591;3019268
66242602;3039149
66242602;3039155
66243024;3379922
66245331;3472656
66245331;3472662
66245331;3917733
66246173;3015266
66248181;3707102
66248854;2209477
66248854;2209483
66252571;3812313
66252571;3812342
66252856;3801692
66252856;3801723
66253794;2677497
66254622;3022488
66254857;5747531
66255336;3790149
66255471;5727089
66256064;3635070
66256064;5649308
66256370;4964255
66257038;3566038
66257579;4900233
66258186;3748064
66258186;3749299
66259498;2670489
66261549;3010708
66263258;3814677
66263322;3800215
66263436;5507924
66265330;3001230
66266717;3002166
66268312;3876253
66268344;3573788
66269026;3442307
66270765;4900333
66271123;2208756
66271415;4997645
66271479;3556270
66271479;3643804
66273170;3790706
66273170;3790735
66275029;3742742
66276750;3378259
66276750;3378288
66277756;3024546
66278897;3592165
66279248;3529729
66279287;4944092
66279287;4944169
66279344;3021984
66280072;3013763
66280930;3633668
66281345;3011196
66281427;3625137
66282739;5631627
66282810;3015380
66282874;2246886
66283015;3550250
66283307;3409095
66283563;3007952
66284291;2197188
66284448;2765505
